Series Name,Series Code,Country Name,Country Code,Year.1,Value
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2008,4.012
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2009,3.963
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2010,3.913
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2011,3.864
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2012,3.815
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2013,3.768
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2014,3.722
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1967,3.985
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1968,3.802
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1969,3.658
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1970,3.554
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1971,3.484
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1972,3.432
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1973,3.389
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1974,3.349
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1975,3.313
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1976,3.287
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1977,3.273
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1978,3.271
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1979,3.278
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1980,3.284
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1981,3.281
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1982,3.261
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1983,3.218
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1984,3.151
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1985,3.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1986,2.949
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1987,2.827
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1988,2.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1989,2.574
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1990,2.453
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1991,2.339
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1992,2.231
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1993,2.131
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1994,2.04
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1995,1.961
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1996,1.896
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1997,1.843
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1998,1.801
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,1999,1.772
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2000,1.753
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2001,1.744
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2002,1.744
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2003,1.749
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2004,1.758
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2005,1.769
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2006,1.78
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2007,1.79
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2008,1.799
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2009,1.804
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2010,1.806
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2011,1.804
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2012,1.798
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2013,1.789
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Trinidad and Tobago,TTO,2014,1.778
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1967,6.869
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1968,6.737
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1969,6.59
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1970,6.438
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1971,6.292
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1972,6.16
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1973,6.046
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1974,5.95
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1975,5.867
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1976,5.79
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1977,5.706
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1978,5.606
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1979,5.488
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1980,5.349
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1981,5.189
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1982,5.015
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1983,4.833
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1984,4.645
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1985,4.454
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1986,4.265
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1987,4.077
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1988,3.893
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1989,3.714
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1990,3.38
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1991,3.31
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1992,3.27
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1993,3.12
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1994,2.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1995,2.67
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1996,2.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1997,2.38
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1998,2.23
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,1999,2.09
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2000,2.08
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2001,2.05
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2002,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2003,2.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2004,2.02
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2005,2.04
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2006,2.03
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2007,2.04
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2008,2.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2009,2.05
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2010,2.13
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2011,2.15
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2012,2.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2013,2.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tunisia,TUN,2014,2.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1967,5.797
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1968,5.721
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1969,5.644
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1970,5.563
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1971,5.475
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1972,5.375
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1973,5.263
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1974,5.14
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1975,5.008
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1976,4.872
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1977,4.738
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1978,4.608
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1979,4.483
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1980,4.361
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1981,4.239
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1982,4.114
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1983,3.982
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1984,3.844
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1985,3.703
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1986,3.563
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1987,3.426
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1988,3.298
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1989,3.181
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1990,3.076
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1991,2.986
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1992,2.908
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1993,2.84
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1994,2.781
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1995,2.728
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1996,2.679
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1997,2.63
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1998,2.581
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,1999,2.531
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2000,2.479
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2001,2.426
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2002,2.376
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2003,2.329
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2004,2.287
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2005,2.25
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2006,2.219
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2007,2.193
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2008,2.17
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2009,2.151
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2010,2.134
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2011,2.118
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2012,2.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2013,2.087
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkey,TUR,2014,2.07
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1967,6.469
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1968,6.403
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1969,6.35
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1970,6.302
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1971,6.249
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1972,6.175
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1973,6.071
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1974,5.939
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1975,5.783
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1976,5.612
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1977,5.441
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1978,5.279
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1979,5.135
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1980,5.012
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1981,4.915
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1982,4.836
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1983,4.772
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1984,4.718
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1985,4.669
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1986,4.623
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1987,4.572
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1988,4.513
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1989,4.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1990,4.345
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1991,4.222
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1992,4.071
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1993,3.898
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1994,3.707
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1995,3.512
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1996,3.325
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1997,3.159
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1998,3.021
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,1999,2.914
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2000,2.837
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2001,2.783
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2002,2.741
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2003,2.701
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2004,2.66
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2005,2.615
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2006,2.569
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2007,2.523
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2008,2.482
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2009,2.445
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2010,2.411
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2011,2.381
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2012,2.353
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2013,2.326
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Turkmenistan,TKM,2014,2.301
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1967,7.113
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1968,7.117
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1969,7.118
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1970,7.115
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1971,7.111
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1972,7.107
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1973,7.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1974,7.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1975,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1976,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1977,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1978,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1979,7.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1980,7.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1981,7.101
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1982,7.101
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1983,7.102
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1984,7.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1985,7.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1986,7.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1987,7.102
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1988,7.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1989,7.097
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1990,7.091
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1991,7.082
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1992,7.071
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1993,7.057
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1994,7.039
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1995,7.018
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1996,6.994
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1997,6.967
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1998,6.937
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,1999,6.903
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2000,6.865
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2001,6.822
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2002,6.772
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2003,6.716
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2004,6.653
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2005,6.583
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2006,6.507
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2007,6.424
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2008,6.337
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2009,6.247
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2010,6.154
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2011,6.059
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2012,5.964
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Uganda,UGA,2013,5.869
